QT_ING;QT_MAT;X3_MODALIDADE;Y_REDE
3;4;1;1
3;3;1;1
4;3;1;1
1;1;1;1
4;8;1;1
8;9;1;1
2;1;1;1
15;4;1;1
0;1;1;1
2;4;1;1
0;0;1;0
82;72;1;1
10;13;1;1
1;2;1;1
0;0;1;1
447;2481;0;1
10;32;0;1
2;1;1;0
0;1;1;1
3;2;1;1
73;238;0;1
0;24;0;0
5;6;1;1
0;0;1;1
0;1;1;1
2;1;1;1
22;178;0;1
3;3;1;1
1;1;1;1
1;1;1;1
4;6;1;1
1;1;1;1
0;1;1;1
0;90;1;0
1;1;1;1
0;0;1;1
65;119;0;1
1;1;1;1
3;3;1;1
20;17;1;1
0;0;1;1
1;0;1;1
18;10;1;1
1;1;1;1
1;3;1;1
4;4;1;1
2;4;1;1
64;79;1;1
2;7;1;1
1;2;1;1
2;2;1;1
0;0;1;1
1;1;1;1
2;2;1;1
2;3;1;1
36;114;0;1
8;7;1;1
8;8;1;1
2;3;1;1
1;2;1;1
1;1;1;1
1;1;1;1
10;12;1;1
351;1150;0;1
0;1;1;1
4;5;1;1
3;3;1;1
1;1;1;1
1;1;1;1
1;0;1;1
1;1;1;1
16;19;1;1
1;0;1;1
4;4;1;1
2;2;1;1
1;1;1;1
1;1;1;1
5;6;1;1
6;2;1;1
6;9;1;1
0;0;1;1
3;3;1;1
1;20;1;1
1;2;1;1
2;2;1;1
2;4;1;1
0;2;1;1
55;98;1;1
10;24;0;1
1;1;1;1
2;1;1;1
2;11;1;1
20;16;1;1
9;18;1;1
8;9;1;1
24;18;1;1
3;3;1;1
0;1;1;1
7;17;1;1
43;52;1;1
1;1;1;1
12;13;1;1
4;7;1;1
0;0;1;1
1;1;1;1
14;17;1;1
1;0;1;1
0;0;1;0
0;1;1;1
2;1;1;1
0;0;1;1
0;1;1;1
29;128;1;1
2;1;1;1
8;9;1;1
2;0;1;1
33;236;0;1
4;2;1;1
0;0;1;1
1;0;1;1
2;1;1;1
61;105;1;1
3;3;1;1
38;132;0;1
10;14;1;1
1;1;1;1
8;22;1;1
53;194;0;0
0;0;1;1
2;3;1;1
5;3;1;1
11;17;1;1
3;8;1;1
1;0;1;1
2;2;1;1
3;4;1;1
1;0;1;1
0;0;1;1
1;1;1;1
3;5;1;1
22;22;1;1
1;1;1;1
42;65;0;0
2;2;1;1
1;1;1;1
97;432;0;1
1;1;1;1
2;1;1;1
80;256;0;0
1;6;1;1
2;0;1;1
1;1;1;1
0;1;1;1
23;19;1;1
4;4;1;1
1;1;1;1
1;1;1;1
3;4;1;1
1;4;1;1
1;0;1;1
1;1;1;1
10;17;0;0
4;3;1;1
75;419;0;0
28;274;0;0
2;2;1;1
8;10;1;1
2;2;1;1
0;0;1;1
1;1;1;1
9;76;0;1
68;308;0;1
2;5;1;1
0;2;1;1
3;1;1;1
17;17;1;1
3;5;1;1
0;1;1;1
1;1;1;1
1;2;1;1
21;51;1;1
0;0;1;1
1;1;1;1
1;4;1;1
1;1;1;1
2;3;1;1
36;87;0;0
4;4;1;1
1;0;1;1
1;0;1;1
1;1;1;1
2;36;0;1
1;1;1;1
0;2;1;1
81;61;0;0
0;0;1;1
88;133;1;1
41;124;0;0
1;1;1;1
1;1;1;1
0;0;1;1
1;3;1;1
3;3;1;1
0;1;1;1
120;217;1;1
4;10;1;1
1;1;1;1
0;0;1;1
0;1;1;1
3;2;1;1
2;1;1;1
9;9;1;1
13;18;1;1
0;0;1;1
0;0;1;1
1;0;1;1
0;1;1;1
1;3;1;1
2;2;1;1
12;5;1;1
3;3;1;1
8;14;1;1
0;3;1;1
1;1;1;1
1;1;1;1
1;1;1;1
0;1;1;1
0;0;1;1
1;1;1;1
0;0;1;1
54;119;0;1
43;239;0;0
4;7;1;1
2;2;1;1
0;2;1;1
3;5;1;1
0;0;1;1
3;3;1;1
1;1;1;1
21;29;1;1
2;0;1;1
4;1;1;1
1;3;1;1
1;1;1;1
6;12;1;1
2;2;1;1
1;1;1;1
1;1;1;1
6;4;1;1
6;6;1;1
1;0;1;1
9;6;1;1
0;0;1;0
4;11;1;1
29;47;1;1
92;386;0;0
1;1;1;1
0;1;1;1
2;5;1;1
3;2;1;1
14;16;1;1
1;1;1;1
20;18;0;1
49;117;0;1
0;0;1;1
1;2;1;1
2;6;1;1
5;4;1;1
1;1;1;1
3;3;1;1
2;2;1;1
2;3;1;1
1;2;1;1
3;3;1;1
0;1;1;1
11;14;1;1
0;23;1;1
2;2;1;1
74;115;1;1
26;55;0;1
0;28;1;0
4;2;1;1
23;24;1;1
1;1;1;1
45;121;0;0
3;5;1;1
3;11;1;1
1;1;1;1
1;1;1;1
8;24;1;1
1;1;1;1
3;7;1;1
4;4;1;1
76;145;0;1
0;1;1;1
1;2;1;1
2;5;1;1
8;9;1;1
0;48;0;1
12;12;1;1
34;114;0;1
7;6;1;1
6;11;1;1
3;13;1;1
10;39;1;1
2;1;1;1
2;2;1;1
1;1;1;1
12;9;1;1
3;5;1;1
0;1;1;1
1;36;0;1
36;41;1;1
4;3;1;1
1;1;1;1
26;42;1;1
1;0;1;1
19;70;0;1
4;2;1;1
3;5;1;1
13;16;1;1
1;0;1;1
14;34;1;1
41;218;0;1
1;1;1;1
2;1;1;1
2;3;1;1
1;1;1;1
16;21;1;1
1;1;1;1
3;2;1;1
1;1;1;1
21;61;1;1
1;1;1;1
1;0;1;1
4;9;1;1
1;1;1;1
1;2;1;1
3;3;1;1
28;32;0;1
0;0;1;1
2;3;1;1
2;2;1;1
1;1;1;1
2;2;1;1
1;2;1;1
0;1;1;1
0;0;1;0
4;2;1;1
5;5;1;1
3;5;1;1
2;3;1;1
50;206;0;0
0;0;1;1
1;0;1;1
3;3;1;1
2;1;1;1
32;83;0;1
10;7;1;1
1;1;1;1
1;0;1;1
24;22;1;1
1;1;1;1
3;5;1;1
0;1;1;1
26;67;1;1
42;217;0;0
27;37;1;1
11;8;1;1
0;0;1;1
10;8;1;0
0;0;1;1
2;2;1;1
3;3;1;1
58;76;1;1
1;2;1;1
5;4;1;1
1;1;1;1
2;3;1;1
16;21;1;1
1;2;1;1
4;4;1;1
57;497;0;1
0;0;1;1
10;10;1;1
1;1;1;1
1;0;1;1
8;21;1;1
0;0;1;1
200;390;0;1
60;134;1;1
0;4;1;1
1;0;1;1
1;1;1;1
2;6;1;1
2;2;1;1
0;37;0;0
4;4;1;1
1;1;1;1
3;4;1;1
3;2;1;1
1;1;1;1
39;118;0;0
38;87;0;0
5;11;1;1
136;124;1;1
4;21;0;1
4;2;1;1
0;1;1;1
1;1;1;1
3;4;1;1
2;2;1;1
0;0;1;1
57;233;0;1
0;0;0;1
9;9;1;1
53;55;1;1
92;424;0;1
2;1;1;1
0;0;1;1
2;1;1;1
5;10;1;1
5;4;1;1
3;8;1;1
0;0;1;1
2;2;1;1
1;1;1;1
0;0;1;1
6;6;1;1
0;1;1;1
0;0;1;1
13;16;1;1
2;2;1;1
58;305;0;1
0;1;1;1
2;17;1;1
3;5;1;1
11;10;1;1
79;194;1;1
1;2;1;1
2;2;1;1
0;6;1;1
31;70;0;1
2;11;1;1
2;2;1;1
7;38;1;1
0;1;1;1
1;0;1;1
2;2;1;1
3;3;1;1
4;7;1;1
6;6;1;1
8;7;1;1
0;0;1;0
2;2;1;1
1;1;1;1
38;109;1;1
0;0;1;1
5;3;1;1
48;80;1;1
2;5;1;1
107;518;0;0
34;131;0;1
0;1;1;1
2;3;1;1
52;278;0;1
3;2;1;1
0;2;1;1
11;8;1;1
40;41;0;1
7;11;1;1
1;3;1;1
4;1;1;1
5;13;1;1
0;0;1;1
1;1;1;1
8;12;1;1
4;3;1;1
1;0;1;1
2;7;1;1
6;7;1;1
0;76;1;0
25;126;0;0
2;2;1;1
7;10;1;1
70;111;0;1
2;3;1;1
2;1;1;1
8;32;1;1
1;0;1;1
0;1;1;1
7;28;1;1
4;4;1;1
4;1;1;1
2;2;1;1
6;12;1;1
74;122;0;1
0;2;0;1
88;375;0;1
2;30;1;1
0;0;1;1
12;24;1;1
9;12;1;1
3;5;1;1
3;3;1;1
1;1;1;1
6;5;1;1
16;32;0;1
0;3;1;1
73;174;0;1
22;29;1;1
1;2;1;1
81;80;1;1
0;4;1;1
4;4;1;1
1;2;1;1
1;2;1;1
4;3;1;1
6;16;1;1
1;1;1;1
14;11;1;1
2;0;1;1
2;2;1;1
1;2;1;1
74;68;1;1
17;16;1;1
1;0;1;1
3;5;1;1
0;0;1;1
6;8;1;1
1;2;1;1
5;5;1;1
2;2;1;1
4;7;1;1
2;5;1;1
1;0;1;1
2;1;1;1
1;1;1;1
7;11;1;1
5;10;1;1
0;1;1;1
25;12;1;1
1;0;1;1
3;2;1;1
0;0;1;1
21;107;0;1
1;3;1;1
5;4;1;1
6;4;1;1
5;25;1;1
1;2;1;1
0;1;1;1
0;0;1;1
2;3;1;1
1;0;1;1
4;0;1;1
2;2;1;1
0;3;1;1
2;2;1;1
4;2;1;1
9;9;1;1
0;1;1;1
1;1;1;1
7;17;1;1
16;45;1;1
0;1;1;1
8;2;1;1
3;4;1;1
0;1;1;1
2;2;1;1
1;1;1;1
1;1;1;1
0;0;1;1
1;1;1;1
0;0;1;1
133;879;0;1
0;2;1;1
17;3;0;1
2;1;1;1
2;2;1;1
0;1;1;1
1;0;1;1
80;196;0;1
1;1;1;1
1;1;1;1
1;1;1;1
4;3;1;1
1;2;1;1
1;1;1;1
23;21;1;1
1;1;1;1
0;1;1;1
0;22;1;1
4;3;1;1
2;1;1;1
0;0;1;1
1;1;1;1
0;1;1;1
7;6;1;1
7;4;1;1
3;3;1;1
68;50;1;1
1;1;1;1
37;115;0;1
2;7;1;1
2;1;1;1
5;3;1;1
0;0;1;1
27;51;1;1
0;0;1;1
3;3;1;1
1;1;1;1
5;6;1;1
0;2;1;1
2;1;1;1
1;1;1;1
8;17;1;1
4;4;1;1
2;1;1;1
2;4;1;1
0;0;1;1
2;2;1;1
1;3;1;1
1;0;1;1
2;1;1;1
2;0;1;1
0;23;1;0
2;1;1;1
8;10;1;1
1;1;1;1
3;3;1;1
6;19;1;1
0;0;1;1
1;1;1;1
3;4;1;1
1;1;1;1
1;0;1;1
5;5;1;1
1;0;1;1
14;28;0;1
2;1;1;1
35;85;0;1
51;280;0;0
0;8;0;1
12;12;1;1
4;3;1;1
1;1;1;1
29;65;0;1
40;68;0;1
1;1;1;1
1;1;1;1
2;2;1;1
1;2;1;1
49;190;0;0
1;1;1;1
2;2;1;1
2;5;1;1
0;1;1;1
40;157;0;0
37;55;1;1
3;4;1;1
3;0;1;1
4;3;1;1
1;1;1;1
2;2;1;1
1;0;1;1
2;2;1;1
1;1;1;1
27;45;1;1
1;2;1;1
3;2;1;1
2;2;1;1
88;318;0;0
1;1;1;1
4;2;1;1
13;10;1;1
0;0;1;1
3;3;1;1
35;100;0;1
8;7;1;1
38;71;0;1
1;0;1;1
5;3;1;1
15;20;1;1
7;5;1;1
4;4;1;1
2;2;1;1
120;185;1;1
12;13;1;1
23;39;1;1
4;4;1;1
1;1;1;1
3;1;1;1
12;81;0;1
22;39;1;1
1;2;1;1
1;1;1;1
0;1;1;1
2;2;1;1
0;0;1;1
16;13;1;1
1;0;1;1
124;132;1;1
10;9;1;1
1;1;1;1
1;4;1;1
0;48;1;0
2;2;1;1
5;5;1;1
9;7;1;1
30;52;1;0
2;1;1;1
1;0;1;1
2;0;1;1
5;6;1;1
1;1;1;1
3;8;1;1
1;2;1;1
67;145;1;1
8;7;1;1
3;6;1;1
1;2;1;1
20;16;1;1
3;9;1;1
26;145;0;1
2;3;1;1
3;15;1;1
0;2;1;1
2;2;1;1
1;1;1;1
17;26;1;1
6;5;1;1
1;1;1;1
0;1;1;1
1;1;1;1
1;1;1;1
6;6;1;1
19;33;0;1
2;3;1;1
1;1;1;1
1;1;1;1
0;7;0;1
1;0;1;1
2;2;1;1
9;10;1;1
11;15;1;1
0;1;1;1
1;1;1;1
0;0;1;1
7;6;1;1
1;1;1;1
1;1;1;1
3;4;1;1
1;1;1;1
1;1;1;1
3;3;1;1
1;5;1;1
1;1;1;1
19;53;0;1
63;193;0;0
0;0;1;1
2;4;1;1
4;2;1;1
1;2;1;1
1;4;1;1
9;11;1;1
2;1;1;1
1;1;1;1
1;1;1;1
947;1027;0;1
1;5;1;1
0;116;0;0
7;7;1;1
0;1;1;1
0;2;1;1
3;3;1;1
26;22;1;1
7;11;1;1
4;3;1;1
3;3;1;1
0;0;1;1
1;1;1;1
22;112;0;1
1;1;1;1
2;1;1;1
0;0;1;1
5;4;1;1
0;1;1;1
58;141;0;1
0;1;1;1
6;4;1;1
5;7;1;1
7;8;0;1
1;1;1;0
51;222;0;0
7;5;1;1
17;35;1;1
91;108;0;1
6;4;1;1
3;5;1;1
2;4;1;1
4;4;1;1
13;19;1;1
4;4;1;1
1;2;1;1
29;87;0;1
1;1;1;1
6;8;1;1
15;8;1;1
14;46;0;0
1;1;1;1
11;11;1;1
0;1;1;1
51;143;0;0
3;3;1;1
2;3;1;1
2;1;1;1
4;2;1;1
2;1;1;1
28;62;1;1
0;1;1;1
1;0;1;1
0;1;1;1
73;239;1;1
8;16;1;1
2;1;1;1
90;135;1;1
57;107;1;1
6;4;1;1
1;1;1;1
2;5;1;1
1;1;1;1
4;4;1;1
17;83;0;1
16;18;1;1
8;10;1;1
3;10;1;1
1;0;1;1
0;0;1;1
6;12;1;1
8;7;1;0
14;9;1;1
13;18;1;1
2;5;1;1
5;7;1;1
2;1;1;1
3;1;1;1
65;49;1;1
9;6;1;1
1;1;1;1
1;1;1;1
0;1;1;1
1;1;1;1
10;18;1;1
1;1;1;1
5;6;1;1
2;2;1;1
1;1;1;1
1;1;1;1
0;1;1;1
1;5;1;1
4;10;1;1
4;7;1;1
1;3;1;1
1;1;1;1
1;1;1;1
0;0;1;1
2;3;1;1
1;1;1;1
8;9;1;1
3;10;1;1
1;1;1;1
2;1;1;1
0;12;0;1
1;0;1;1
3;2;1;1
7;4;1;1
0;0;1;1
1;1;1;1
2;2;1;1
5;4;1;1
39;290;0;1
34;120;1;1
1;1;1;1
6;9;1;1
1;1;1;1
2;5;1;1
20;44;1;1
1;1;1;1
5;4;1;1
3;4;1;1
5;4;1;1
1;2;1;1
0;1;1;1
0;1;0;1
0;2;1;1
0;1;1;1
0;0;1;1
1;1;1;1
9;7;1;1
339;1582;0;1
44;210;0;1
1;1;1;1
1;0;1;1
51;263;0;0
1;1;1;1
1;1;1;1
6;4;1;1
0;0;1;1
3;1;1;1
1;2;1;1
125;211;0;1
1;1;1;1
0;0;1;1
1;1;1;1
64;83;0;1
2;2;1;1
0;0;1;1
20;20;1;1
0;0;1;1
2;2;1;1
1;4;1;1
2;2;1;1
0;3;1;1
4;4;1;1
0;1;1;1
1;3;1;1
1;2;1;1
78;49;1;1
3;4;1;1
1;1;1;1
2;2;1;1
0;1;1;1
6;4;1;1
0;0;1;1
0;1;0;1
9;6;1;1
3;2;1;1
1;0;1;1
0;1;1;1
2;1;1;1
2;2;1;1
1;1;1;1
3;11;1;1
4;20;1;1
1;1;1;1
6;9;1;1
1;1;1;1
0;0;1;1
10;18;1;1
0;21;1;0
1;2;1;1
0;2;1;1
2;3;1;1
3;5;1;1
0;1;1;1
16;17;1;1
0;5;1;1
0;0;1;1
5;11;1;1
1;2;1;1
0;2;0;1
4;2;1;1
10;10;1;1
1;1;1;1
1;0;1;1
0;6;1;1
1;0;1;1
3;2;1;1
0;0;1;1
6;6;1;1
3;3;1;1
3;0;1;1
15;10;1;1
24;61;1;1
9;7;1;1
4;2;1;1
1;1;1;1
2;2;1;1
1;1;1;1
3;2;1;1
2;2;1;1
33;82;0;0
12;24;1;1
3;3;1;1
2;5;1;1
34;313;0;0
11;13;1;1
2;1;1;1
53;151;0;1
1;12;1;1
15;15;1;1
3;3;1;1
7;11;1;1
1;1;1;1
2;2;1;1
3;3;1;1
0;2;1;1
0;1;1;1
1;1;1;1
0;1;1;1
5;5;1;1
8;8;1;1
1;1;1;1
3;4;1;1
3;9;1;1
43;104;1;1
1;0;1;1
1;1;1;1
5;6;1;1
1;1;1;1
21;73;1;1
1;1;1;1
1;0;1;1
1;0;1;1
2;2;1;1
2075;2126;1;1
9;7;1;1
1;0;1;1
0;1;1;1
75;127;0;1
41;208;0;0
52;121;0;0
0;1;1;1
21;48;0;1
9;8;1;1
6;9;1;1
9;14;1;1
6;8;1;1
1;0;1;1
2;5;1;1
2;1;1;1
1;4;1;1
0;1;1;1
1;0;1;1
1;0;1;1
2;1;1;1
8;4;1;1
1;1;1;1
38;77;0;1
2;2;1;1
5;4;1;1
1;1;1;1
0;1;1;1
1;4;1;1
1;3;1;1
0;3;1;1
1;1;1;1
6;3;1;1
2;3;1;1
0;0;0;1
0;1;1;1
0;1;1;1
1;2;1;1
21;40;1;1
1;5;1;1
1;1;1;1
3;5;1;1
2;3;1;1
29;27;1;1
1;1;1;1
7;13;1;1
1;1;1;1
9;5;1;1
3;5;1;1
13;21;1;1
13;34;1;1
9;6;1;1
38;197;0;0
0;10;0;1
4;23;0;1
6;6;1;1
0;4;1;1
2;3;1;1
0;29;0;1
4;8;1;1
0;0;1;0
2;0;1;1
3;4;1;1
11;2;0;1
3;2;1;1
2;1;1;1
1;2;1;1
0;0;1;1
5;8;1;1
1;2;1;1
3;10;1;1
0;1;1;1
1;1;1;1
0;0;1;1
3;6;1;1
0;0;1;1
7;15;1;1
9;8;1;1
5;5;1;1
13;29;1;1
1;3;1;1
3;2;1;1
1;0;1;1
26;79;0;1
2;1;1;1
1;1;1;1
1;1;1;1
0;0;1;1
3;3;1;1
1;9;1;1
0;1;0;1
1;1;1;1
36;171;1;1
1;0;1;1
65;68;0;1
0;1;1;1
5;40;0;1
1;11;1;1
1;1;1;1
1;2;1;1
0;0;1;1
45;47;1;1
0;0;1;1
1;1;1;1
0;3;1;1
2;2;1;1
1;1;1;1
25;98;0;1
2;3;1;1
5;1;1;1
2;0;1;1
16;15;1;1
0;0;1;1
0;1;1;1
4;10;1;1
13;14;1;1
6;2;1;1
1;2;1;1
8;6;1;1
4;3;1;1
7;9;1;1
9;17;1;1
2;3;1;1
14;12;1;1
1;0;1;1
1;0;1;1
3;2;1;1
10;10;1;1
1;1;1;1
2;3;1;1
6;6;1;1
1;1;1;1
5;5;1;1
2;2;1;1
3;4;1;1
2;2;1;1
80;228;0;0
2;2;1;1
1;0;1;1
4;5;1;1
1;1;1;1
12;10;1;1
2;3;1;1
2;1;1;1
18;23;1;1
9;11;1;1
5;8;1;1
3;7;1;1
1;0;1;1
48;185;0;0
0;1;1;1
1;0;1;1
1;1;1;1
6;7;1;1
1;1;1;1
0;1;1;1
0;14;0;1
7;25;1;1
3;1;1;1
1;1;1;1
2;1;1;1
1;1;1;1
193;266;0;1
1;4;1;1
5;3;1;1
0;3;1;1
1;1;1;1
0;1;1;1
0;0;1;1
1;0;1;1
3;3;1;1
2;2;1;1
3;3;1;1
1;9;0;1
7;7;1;1
19;91;0;1
26;49;1;1
30;67;0;1
0;0;1;1
2;3;1;1
1;9;1;1
1;1;1;1
8;8;1;1
2;2;1;1
1;1;1;1
15;48;1;1
0;1;1;1
35;23;1;1
77;102;0;0
3;4;1;1
0;0;1;1
1;1;1;1
1;1;1;1
158;388;0;1
5;3;1;1
12;7;1;1
10;33;1;1
60;144;0;1
2;1;1;1
19;214;0;0
1;1;1;1
0;0;1;1
2;0;1;1
3;3;1;1
1;2;1;1
1;1;1;1
5;4;1;1
1;1;1;1
89;479;0;1
10;13;1;1
1;5;1;1
41;149;0;0
1;1;1;1
5;1;1;1
11;29;1;1
1;1;1;1
18;52;1;1
7;23;1;1
1;0;1;1
18;17;1;1
4;6;1;1
4;4;1;1
1;3;1;1
2;3;1;1
4;4;1;1
2;1;1;1
26;20;1;1
3;6;1;1
2;2;1;1
87;119;1;1
3;2;1;1
9;12;1;1
9;9;1;1
62;95;1;1
1;0;1;1
1;2;1;1
0;1;1;1
0;0;1;1
28;28;1;1
4;4;1;1
5;4;1;1
16;28;1;1
1;1;1;1
2;0;1;1
1;3;1;1
2;4;1;1
3;0;1;1
18;19;1;1
0;0;1;1
1;1;1;1
8;8;1;1
0;0;1;1
0;1;1;1
2;2;1;1
9;6;1;1
0;22;1;1
6;8;1;1
4;5;1;1
0;0;1;1
2;2;1;1
3;6;1;1
41;295;0;1
36;0;0;1
10;23;1;1
1;1;1;1
1;1;1;1
2;2;1;1
1;1;1;1
3;3;1;1
1;1;1;1
9;17;0;1
7;6;1;1
2;2;1;1
1;1;1;1
81;40;0;1
0;0;1;1
2;1;1;1
1;1;1;1
6;6;1;1
2;4;1;1
4;9;1;1
5;1;1;1
1;1;1;1
0;0;1;1
1;1;1;1
4;3;1;1
0;8;1;1
1;1;1;1
7;6;1;0
2;3;1;1
12;7;1;1
0;1;1;1
1;1;1;1
0;0;1;1
2;2;1;1
28;22;1;1
6;9;1;1
4;1;1;1
1;21;1;1
1;1;1;1
22;29;0;1
3;4;1;1
0;49;0;0
0;0;1;1
2;2;1;1
58;291;0;0
68;180;0;1
109;72;1;1
6;5;1;1
1;1;1;1
2;1;1;1
0;1;1;1
1;0;1;1
1;1;1;1
2;0;1;1
8;6;1;1
1;10;1;1
2;2;1;1
5;22;1;1
5;3;1;1
2;3;1;1
9;5;1;1
1;1;1;1
0;59;0;1
0;1;1;1
0;1;1;1
14;18;1;1
232;313;1;1
0;2;1;1
1;1;1;1
7;10;1;1
70;345;0;1
22;17;1;1
28;74;1;1
0;2;1;1
0;1;1;1
5;2;1;1
2;10;1;1
4;3;1;1
2;2;1;1
5;2;1;1
0;0;1;1
1;1;1;1
4;0;1;1
1;1;1;1
0;0;1;1
8;1;1;1
1;3;1;1
71;176;0;0
1;1;1;1
1;1;1;1
0;0;1;1
5;12;1;1
0;5;1;0
19;28;1;1
1;1;1;1
0;3;1;1
0;23;1;0
0;1;1;1
1;0;1;1
3;3;1;1
7;5;1;1
1;1;1;1
3;2;1;1
5;5;1;1
3;3;1;1
1;2;1;1
2;7;1;1
0;0;1;1
1;1;1;1
0;1;1;1
1;2;1;1
21;30;1;1
31;30;1;0
0;0;1;1
0;1;1;1
2;1;1;1
0;1;0;0
6;6;1;1
0;1;1;1
1;3;1;1
0;1;1;1
0;1;1;1
5;4;1;1
27;164;0;1
0;0;1;1
1;1;1;1
2;2;1;1
2;2;1;1
1;1;1;1
0;7;1;0
2;5;0;0
0;0;1;1
202;274;0;1
13;26;1;1
0;2;1;1
10;7;1;1
1;1;1;1
2;1;1;1
0;4;1;1
3;12;1;1
0;1;1;1
5;5;1;1
24;110;0;1
1;1;1;1
1;3;1;1
12;13;1;1
3;4;1;1
4;5;1;1
11;11;1;1
2;4;1;1
5;13;1;1
0;2;1;1
0;0;1;1
0;1;1;1
1;1;1;1
15;30;1;1
8;6;1;1
1;1;1;1
32;32;1;0
0;1;1;1
10;14;1;1
1;1;1;1
2;2;1;1
1;1;1;1
12;9;1;1
57;58;1;1
7;7;1;0
1;1;1;1
0;1;1;1
0;2;1;1
0;0;1;1
8;9;1;1
0;19;1;0
1;1;1;1
3;4;1;1
1;3;1;1
3;3;1;1
6;8;1;1
0;0;1;1
32;31;1;1
17;48;0;1
1;1;1;1
0;1;1;1
0;1;1;1
6;3;1;1
1;1;1;1
2;2;1;1
1;0;1;1
2;2;1;1
1;3;1;1
10;6;1;1
1;1;1;1
0;1;1;1
30;396;0;1
93;82;1;1
1;1;1;1
10;10;1;1
0;4;1;1
1;2;1;1
54;129;0;0
0;3;1;1
7;5;1;1
2;1;1;1
24;206;0;1
2;2;1;1
1;1;1;1
2;29;1;1
7;8;1;1
0;0;1;1
56;89;1;1
0;47;1;0
1;0;1;1
2;3;1;1
2;2;1;1
41;198;0;0
28;25;1;1
2;3;1;1
1;1;1;1
4;5;1;1
1;2;1;1
13;92;1;1
0;1;1;1
54;34;1;1
4;3;1;1
3;4;1;1
2;3;1;1
10;10;1;1
2;9;0;1
100;271;0;0
0;0;1;1
1;1;1;1
1;0;1;1
6;10;1;1
13;23;1;1
120;374;0;1
0;4;1;1
3;1;1;1
1;3;1;1
0;2;1;1
1;1;1;1
0;0;1;1
1;1;1;1
31;106;0;1
8;6;1;1
0;4;1;1
1;2;1;1
1;0;1;1
7;15;1;1
44;37;1;1
2;2;1;1
4;5;1;1
2;2;1;1
1;1;1;1
0;1;1;1
1;1;1;1
19;16;1;1
1;1;1;1
1;1;1;1
3;4;1;1
0;32;1;1
2;0;1;1
0;2;1;1
0;3;1;1
2;3;1;1
1;0;1;1
0;1;1;1
1;1;1;1
1;1;1;1
0;1;1;1
3;2;1;1
0;3;1;1
1;2;1;1
51;225;0;1
36;53;1;1
12;24;1;1
0;2;1;1
2;2;1;1
87;118;0;1
27;17;1;1
0;0;1;1
16;19;1;1
3;0;1;1
2;19;0;0
0;6;1;1
1;0;1;1
1;1;1;1
30;14;1;1
1;0;1;1
3;4;1;1
0;0;1;1
4;4;1;1
82;187;0;1
3;2;1;1
0;2;1;1
0;4;1;1
3;5;1;1
0;0;1;1
5;10;1;1
21;28;1;1
12;11;1;1
6;3;1;1
0;1;1;1
2;3;1;1
1;1;1;1
9;4;0;1
1;1;1;1
2;2;1;1
1;1;1;1
2;2;1;1
1;1;1;1
5;8;1;1
2;2;1;1
1;1;1;1
11;11;1;1
1;5;1;1
27;38;0;1
5;13;1;1
3;3;1;1
6;12;1;1
5;10;1;1
1;1;1;1
0;1;1;1
39;72;0;0
3;1;1;1
0;0;1;1
1;1;1;1
7;10;1;0
3;4;1;1
2;2;1;1
24;20;1;0
30;40;1;1
1;1;1;1
0;3;1;1
9;11;1;1
1;1;1;1
2;5;1;1
0;0;1;1
1;0;1;1
1;1;1;1
7;6;1;1
37;100;0;0
2;2;1;1
2;1;1;1
1;2;1;1
5;60;0;1
2;2;1;1
0;0;1;1
0;0;1;1
5;6;1;1
2;6;1;1
2;2;1;1
5;8;1;1
0;0;1;1
1;0;1;1
0;1;1;1
1;1;1;1
0;1;1;1
0;0;1;1
0;3;1;1
5;5;1;1
5;13;1;1
1;1;1;1
1;1;1;1
2;2;1;1
1;1;1;1
3;3;1;1
3;5;1;1
0;5;1;1
2;2;1;1
1;5;1;1
0;0;1;1
4;4;1;1
1;1;1;1
1;0;1;1
2;2;1;1
19;58;0;0
2;2;1;1
1;1;1;1
10;10;1;1
0;0;1;1
0;1;1;1
14;29;1;1
12;11;1;0
3;2;1;1
32;51;1;1
3;4;1;1
1;1;1;1
45;111;1;1
1;1;1;1
0;0;1;1
23;10;1;1
5;13;1;1
5;7;1;1
1;1;1;1
18;48;0;1
4;8;1;1
8;5;1;1
6;4;1;1
1;1;1;1
10;18;1;1
0;2;1;1
1;0;1;1
3;3;1;1
1;4;1;1
0;0;1;1
7;7;1;1
0;1;1;1
1;1;1;1
27;16;1;1
30;252;0;1
2;1;1;1
1;1;1;1
14;29;1;1
4;7;1;1
1;1;1;1
31;164;1;0
1;1;1;1
4;3;1;1
13;9;1;1
1;1;1;1
0;2;1;1
5;1;1;1
42;6;0;0
2;1;1;1
5;3;1;1
1;1;1;1
1;1;1;1
1;0;1;1
9;18;1;1
0;3;1;1
3;3;1;1
1;1;1;1
0;0;1;1
22;7;1;1
159;291;0;1
2;131;1;1
17;25;0;0
2;2;1;1
1;1;1;1
2;1;1;1
1;1;1;1
3;1;1;1
3;4;1;1
1;1;1;1
0;0;1;1
1;1;1;1
1;1;1;1
0;1;1;1
0;1;1;1
6;9;1;1
1;1;1;1
0;0;1;1
60;60;1;1
1;0;1;1
2;4;1;1
9;8;1;1
27;44;1;1
43;103;0;1
0;2;1;1
4;5;1;1
1;0;1;1
1;1;1;1
1;0;1;1
2;1;1;1
3;3;1;1
2;6;1;1
1;1;1;1
16;24;1;1
